"Emails","Como você avalia a sua experiência na tela de Personalização de Ofertas?","","","","","Qual o motivo da sua nota?","Timestamp","URL","Country","Device","OS","Browser","Visitor Attributes"
"","Muito Insatisfeito","Insatisfeito","Neutro","Satisfeito","Muito Satisfeito","",""
"n/a","","","","Y","","","19/09/24 08:57","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/lp7hdbmNSTNr8_uQGz0c3w/2/1/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","","Y","","","","19/09/24 08:57","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/I9tJE2LQVBG8G0f5GLvG4w/1/1/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","","","Y","","O ponto fraco é somente a instablidade ","19/09/24 08:56","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/eIKNdQDIJcVVYewpWVLCPw/5/14/1","","","","",""""""
"n/a","","","Y","","","","19/09/24 08:56","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/rxdFvJXeyytT4b30OmCOtw/1/6/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","","","Y","","OK","19/09/24 08:56","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/uP1pB9Z3VeUOiYB7nYrkWg/5/0/1","Brazil","Other","Windows","Firefox",""""""
"n/a","","","","Y","","","19/09/24 08:56","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/rjMIzLVrtbGm8hxCvQDyJA/1/1/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","","","","Y","","19/09/24 08:56","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/ohDN_6x+yeAAegfGIk08JQ/2/1/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","","","","Y","Top.","19/09/24 08:55","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/ofertas/o_78zlvOaYakFdKGV0CcgA/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","","Y","","","","19/09/24 08:54","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/kGLVnPwrdV1a3xs7jVr2nA/1/1/1","","","","",""""""
"n/a","","","Y","","","","19/09/24 08:54","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/3+xO6sksIxbQprDRU7IAoA/1/0/1","Brazil","Other","Windows","Chrome",""""""
"n/a","Y","","","","","","19/09/24 08:54","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/+vhmaCowO3uf8x3EE5u+Gw/1/1/1","Brazil","Other","Windows","Chrome",""""""
"n/a","Y","","","","","sistema muito lento em relaçao aos sistemas das seguradoras congeneres. Poderia ser mais simples e praatico.

","19/09/24 08:54","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/cA82CpTiN2pa0kO0NGorQQ/1/3/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","","Y","","","","19/09/24 08:54","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/QlWtgeXKm6+vr3pYC0Gxvg/1/0/1","Brazil","Other","Windows","Chrome",""""""
"n/a","Y","","","","","Para o corretor é sofrível.
Perdemos muito tempo tendo que personalizar cada oferta, sendo que seria possível fazer como era antes, quando fazíamos uma alteração e alterava todas as ofertas.","19/09/24 08:54","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/lhfCFu3PpXG7HmQ2Alb6QQ/1/1/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","","","","Y","","19/09/24 08:54","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/ofertas/u_QR2wv0VrqhCFOURHBY6A/1","","","","",""""""
"n/a","","","","Y","","","19/09/24 08:53","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/poN5tTZiiS1yLJE_IGEQjQ/3/0/1","Brazil","Other","Windows","Edge",""""""
"n/a","","","","Y","","","19/09/24 08:53","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/VsEePuI_NjdMCGHp+Pqcqw/1/1/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","","","","Y","","19/09/24 08:53","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/jEcLjy4bnTWQXwO2Lo1IHw/1/1/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","","","","Y","MUITO BOA","19/09/24 08:53","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/ofertas/dUmxqfVOGaKHgFzKSHg92g/0","Brazil","Other","Windows","Edge",""""""
"n/a","","","","Y","",".","19/09/24 08:53","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/NrqT81eH_Ymtux9cBtKNaA/2/0/1","Brazil","Other","Windows","Chrome",""""""
"n/a","Y","","","","","","19/09/24 08:53","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/ZUurUiEh0ccYkpC+_Lfa3A/1/4/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","","","","Y","","19/09/24 08:53","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/P_Uwd+D_dal0YKLdbSGehQ/1/3/1","Brazil","iPhone","iOS","Safari",""""""
"n/a","","","","Y","","bom","19/09/24 08:52","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/kACnw4fLhj_ENEEw6+iOlQ/1/1/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","","","Y","","","19/09/24 08:52","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/jsmPH2sMszvYYKZZ_5YGEA/1/0/1","Brazil","Other","Windows","Chrome",""""""
"n/a","Y","","","","","excelwente","19/09/24 08:52","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/Q0Qkt_9LpBF9jxcMjcX1hw/1/2/1","","","","",""""""
"n/a","Y","","","","","","19/09/24 08:52","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/7qdci3ZCRxNGhCpztt3Cpw/1/0/1","","","","",""""""
"n/a","Y","","","","","O CEP da minha cidade é 75570-000 e toda cotação nova este CEP aparece invalido, e as renovações da própria seguradora o CEP 75570-000 passa normal. Temos que dar um jeito nesse erro","19/09/24 08:52","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/avto94P6OK4S7netkPm6GQ/5/1/1","","","","",""""""
"n/a","","","","Y","","","19/09/24 08:52","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/oKbhU0KIulAkezH+RhvjaA/4/0/1","Brazil","Other","Windows","Edge",""""""
"n/a","","","","","Y","","19/09/24 08:51","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/st614jzM6969ylT3AVgpaA/1/1/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","","","","Y","","19/09/24 08:51","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/58f9vPF37uBh3SRZpvEFSg/2/0/1","","","","",""""""
"n/a","","","","Y","","","19/09/24 08:51","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/+pT7UvebdMMG1NOMMmx+_A/5/0/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","","","","Y","Clareza dos detalhes e fácil de alterar.","19/09/24 08:51","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/MLxioihv01u9gpRK7xlPUg/1/4/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","","","","Y","Otimo.","19/09/24 08:51","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/g0UFAzigoGu4aJAvWvlJyQ/1/0/1","Brazil","Other","Windows","Edge",""""""
"n/a","","","","Y","","","19/09/24 08:51","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/h6ZE5y1uamEqKyQud19hIg/1/1/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","","Y","","","","19/09/24 08:51","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/0NItK+3BZi3Z_BC1qqzVzQ/1/0/1","","","","",""""""
"n/a","","","","Y","","","19/09/24 08:51","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/tYocnfZqqDdcSJH6KadAhQ/1/0/1","","","","",""""""
"n/a","","","","","Y","","19/09/24 08:51","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/DLraphosWL6V7Ee4nwUXAw/1/1/1","","","","",""""""
"n/a","","","","Y","","Não quero opnar","19/09/24 08:51","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/FhmA5eMTZwCxM6aYIcjxHA/2/1/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","","","Y","","ghghtrh","19/09/24 08:50","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/EUT_Z_nuq0qVw+AG2quqew/1/1/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","","","Y","","","19/09/24 08:50","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/1hGIx5NS5gupn0QPu74wAQ/1/3/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","","Y","","","AINDA NÃO UTILIZEI TODO SEU POTENCIAL","19/09/24 08:50","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/gunzvDVOAiIDGqXgSSmt0A/1/0/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","","","Y","","","19/09/24 08:50","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/dsMcy5thpINf3MafUW6vRQ/2/0/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","","","Y","","","19/09/24 08:50","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/tnlQOzXaDXnVUE3hm+LZcQ/1/2/1","","","","",""""""
"n/a","","","","Y","","","19/09/24 08:49","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/zkq8y4g8k+O2LkRdsbV4GQ/1/0/1","","","","",""""""
"n/a","","","","","Y","","19/09/24 08:49","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/YHJZvt4VJs0IA3LCasklSw/1/2/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","","Y","","","","19/09/24 08:49","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/v_W1pAXstxMnSxflTtO0rw/1/1/1?modal=gerarpdf","Brazil","Other","Windows","Edge",""""""
"n/a","","","","Y","","","19/09/24 08:49","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/zZof9OWlp2poe8tiqktmFQ/1/1/1","Brazil","Other","Windows","Edge",""""""
"n/a","","","","Y","","","19/09/24 08:49","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/YWb1KDnTxeYS9uTCX0ArLA/1/1/1","Brazil","Other","Windows","Chrome",""""""
"n/a","Y","","","","","","19/09/24 08:49","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/LO6gOGA0Cxc6tNy7NJaspQ/6/5/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","","Y","","","","19/09/24 08:49","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/w1S6R6IqjpeHx0_Qeued2g/1/4/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","","","","Y","","19/09/24 08:48","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/vsJp2RdYsQ+KYiem4ta1_w/6/6/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","","Y","","","indiferente","19/09/24 08:48","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/D07+FyIe6wxIvDjFXhlUXA/1/2/1","Brazil","Other","Windows","Chrome",""""""
"n/a","Y","","","","","","19/09/24 08:48","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/unMAFWsVb5ZENVQVMy8AVQ/1/4/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","Y","","","","","19/09/24 08:48","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/DSMOI6c91M4uoAoQuN7pIw/1/0/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","","","Y","","Bom","19/09/24 08:48","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/5wKjlOl34kEolorjbCNAqw/1/3/1","","","","",""""""
"n/a","Y","","","","","","19/09/24 08:48","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/2b7jVWRrzNTboa_IBteLkQ/1/1/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","","Y","","","muitos calculos desnecessario","19/09/24 08:48","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/yqgzwsNaX1jcmQ0LPYmaKg/1/1/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","","","Y","","","23/09/24 09:35","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/vk4rKYWIXiqy3xfi49velw/1/1/1","","","","",""""""
"n/a","","","","Y","","","19/09/24 08:47","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/RImETo+a6UEZ02xC1fU+og/5/2/1","","","","",""""""
"n/a","Y","","","","","","19/09/24 08:47","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/a6gCOZtmULZuyWAEvxIhNg/3/0/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","","Y","","","","19/09/24 08:47","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/viBD31VtHxBWo0XxM3YH9g/1/2/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","","Y","","","Ficou mais complexo","19/09/24 08:47","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/sWUETK2y1+V5tCcbD+qDSw/1/0/1","Brazil","Other","Windows","Edge",""""""
"n/a","","","","","Y","","19/09/24 08:46","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/O9XRoyFJz_ZeNW3YPshZWg/1/0/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","","Y","","","Sem motivos.","19/09/24 08:46","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/gJtLfmLU8UNy7jCdGp0p7Q/1/0/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","","Y","","","Muito erro","19/09/24 08:46","https://auto20.web.portoseguro.brasil/porto.auto.cotacao/#/oferta/+otGBTysSQkLqzI+DVPPuQ/1/1/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","","","","Y","","19/09/24 08:46","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/FoNPCvO1idHwH_SHb7ZRHQ/2/8/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","","","Y","","NÃO OFERECE A OPÇÃO DE DUPLICAR O ORÇAMENTO, COMO EXISTIA ANTERIORMENTE.","19/09/24 08:46","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/O+wPBv6KoqY_g3nI1i3gFQ/2/5/1","Brazil","Other","Windows","Edge",""""""
"n/a","","Y","","","","","19/09/24 08:46","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/wtccgb85RM2mUuNGrrraPA/1/0/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","","","","Y","","19/09/24 08:46","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/whsQ2401oH4EVT5abG1Gdw/1/1/1","Brazil","Other","Windows","Chrome",""""""
"n/a","Y","","","","","","19/09/24 08:46","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/71qFjodtcpRHUHQ0G_cjvA/1/1/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","","","","Y","","19/09/24 08:46","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/1lU8kCEbWXjSOuvcpOufqA/1/0/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","","Y","","","nada a declarar","19/09/24 08:45","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/PlkimBHf1wNgiYfZhwp+8Q/1/1/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","","","","Y","Fui bem atendida","19/09/24 08:45","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/hnBVCya11tz8mBOHM8EYQA/1/0/1","","","","",""""""
"n/a","Y","","","","","Excelente atendimento ","19/09/24 08:45","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/wDCs7LXxeNJ7coY2lONvPA/1/3/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","","","Y","","","19/09/24 08:45","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/hz9Wa8Mjpvgs4XUOpZ0Cbw/1/0/1","","","","",""""""
"n/a","","","","Y","","","19/09/24 08:44","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/XSOosBVWEwmwHbhs7zo6tA/1/0/1","Brazil","Other","Windows","Chrome",""""""
"n/a","Y","","","","","Simples e pratico","19/09/24 08:44","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/eBvFXkPEsxHFpH+be+R2cQ/1/5/1","Brazil","Other","Windows","Chrome",""""""
"n/a","Y","","","","","","19/09/24 08:44","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/w40rGUSqSLYOtQgAhbttAg/3/2/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","","","Y","","","19/09/24 08:44","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/8Jq6vu+LoCvLQX2UPo+Uug/5/1/1","","","","",""""""
"n/a","","","Y","","","","19/09/24 08:44","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/+p+_15o21GApkRcSXB3+MQ/3/1/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","","","Y","",".","19/09/24 08:44","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/oWsNa7vwxSS2krnZHs2CvQ/1/1/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","","","Y","","","19/09/24 08:43","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/NszYK_8E5+h6Oxn77OnOXw/1/1/1","Brazil","Other","Linux","Chrome",""""""
"n/a","","","","","Y","","19/09/24 08:43","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/RSA0xd+SU4QZapErO0hfRg/1/0/1","","","","",""""""
"n/a","","","","Y","","Ás vezes dá erro","19/09/24 08:43","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/RqUwl5KMfxcyHaomHZ7OMA/1/0/1","","","","",""""""
"n/a","","","","","Y","","19/09/24 08:43","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/pbZpCP47ZEgrM277XDmVXQ/1/0/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","","","Y","","","19/09/24 08:43","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/w2c0IDg1jINmTaRCDIyC3g/1/1/1","","","","",""""""
"n/a","","","","","Y","facil de operar","19/09/24 08:43","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/RmwAII+SJFY7_7jkf9U5WQ/1/0/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","","","Y","","consigo ver todas as ofertas","19/09/24 08:42","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/2acAX4c2G323unUGhWs99w/5/0/1","Brazil","Other","Windows","Edge",""""""
"n/a","Y","","","","","","19/09/24 08:42","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/igla4OkhD5mCIdf2fcn3mw/1/0/1","Brazil","Other","Windows","Chrome",""""""
"n/a","Y","","","","","","19/09/24 08:42","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/hl+ArljxsZF03pExE+f7xA/1/3/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","","","Y","","","19/09/24 08:42","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/UL9BBbUNfV7h6kTIqpnUoA/1/0/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","","","Y","","'-'","19/09/24 08:42","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/844_q3IHRdgHsxH0paHIKQ/1/0/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","","","Y","","","19/09/24 08:42","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/pIZj7xRAgLZCiS2sudR2Cg/1/1/1","Brazil","Other","Windows","Chrome",""""""
"n/a","Y","","","","","","19/09/24 08:41","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/pbyOKnJOj0WkgFLMvtEOIQ/1/1/1","Brazil","Other","Windows","Chrome",""""""
"n/a","Y","","","","","Virou uma bagunça generalizada","19/09/24 08:41","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/uLd4Zi8sJUKZHMRHaZxUVQ/1/1/1","Brazil","Other","Windows","Edge",""""""
"n/a","Y","","","","","","19/09/24 08:41","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/92CQ08IE5Dv9wy0hURdh9w/2/0/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","","","Y","","","19/09/24 08:40","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/Ang0uEYbc550KV_gvrcfGw/1/0/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","","","Y","","","19/09/24 08:40","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/v0nggxWhr_8jI1AtdNoGgw/1/1/1","","","","",""""""
"n/a","","Y","","","",".","19/09/24 08:40","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/pmIuo3KsNRkGEqXQcsuRWQ/1/1/1","Brazil","Mac","Mac OS X","Chrome",""""""
"n/a","","Y","","","","","19/09/24 08:40","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/U9TGBq_1x4Rr8wSXcxk2Qw/1/2/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","","","","Y","Facilidade","19/09/24 08:39","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/82xgfsuOEr3T_Ndh8U1oNQ/5/0/1","","","","",""""""
"n/a","","","Y","","","ainda nao avaliei por inteiro","19/09/24 08:39","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/JMidy2YUp7GZGfGEDTuozA/1/1/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","Y","","","","sistema chato demorado ","19/09/24 08:39","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/cy1AtdnlATq2yi7tJ_GCkw/1/0/1","Brazil","Other","Linux","Chrome",""""""
"n/a","","","","","Y","","19/09/24 08:39","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/jlxLjJ+br56Z1sKLOh1NZg/6/1/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","","","","Y","10","19/09/24 08:39","https://auto20.web.portoseguro.brasil/porto.auto.cotacao/#/oferta/43uK8B2MNMpTv_BedhkrlA/1/2/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","Y","","","","","19/09/24 08:39","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/x4i7UQuzsGkFjHQW8d7dgg/1/0/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","","","","Y","","19/09/24 08:39","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/8ujOZx6ipJrnxEz3uVT1yw/1/0/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","","","","Y","SISTEMA BOM","19/09/24 08:39","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/ofertas/R5FRPT__Wn9MV_zEswu3jg/0","Brazil","Other","Windows","Chrome",""""""
"n/a","","","","Y","","","19/09/24 08:38","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/nEHMshNs6sm0BC4n5q6RtQ/6/4/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","","","","Y","PRATICIDADE","19/09/24 08:38","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/4l+bAwPNAsnroobCXnNcIA/1/0/1","Brazil","Other","Windows","Edge",""""""
"n/a","","Y","","","","prefiro o antigo PPW","19/09/24 08:37","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/ofertas/MQeRIpiYOZSZUtPmCxgp+Q/0","Brazil","Other","Windows","Chrome",""""""
"n/a","","","","","Y","","19/09/24 08:37","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/RLvBtPJiSLJb4pu9A5M1ow/6/0/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","","","Y","","normal","19/09/24 08:37","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/hNRcxw0EycIsqTbpsE4I2Q/1/0/1","","","","",""""""
"n/a","Y","","","","","sim","19/09/24 08:36","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/5zFTyubW1huICKbqGug3NQ/1/0/1","","","","",""""""
"n/a","","","","Y","","Esta atendendo bem no momento.","19/09/24 08:36","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/+otGBTysSQkLqzI+DVPPuQ/1/1/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","","Y","","","","19/09/24 08:36","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/ofertas/11SkO6CJ6rZYgiCfH3kESA/0","Brazil","Mac","Mac OS X","Chrome",""""""
"n/a","Y","","","","","Erros na renovação com cartão Porto seguros e  erros p/ baixar  qualquer tipo de documento no site da Porto.. erro p/ baixar  apolice","19/09/24 08:36","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/gH+zHRUaeBTWPnCUzsMv_w/1/0/1","Brazil","Other","Windows","Chrome",""""""
"n/a","Y","","","","","","19/09/24 08:36","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/cotacao/b7mvDdAwNW hp8E1_2MJ0g/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","Y","","","","Lento, complicada e confusa","19/09/24 08:36","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/w6ODaT6EcYNX37Tj9nuWkA/2/1/1","Brazil","Other","Windows","Edge",""""""
